RECORDER_ID,SERIAL_NO,CONFIG_TYPEID,START_TIME,END_TIME,GROUP_ID,active
HKY005,ERID-000HKY005,4,2012-09-01,2014-01-10,1000124,0
HKY005,ERID-000HKY005,4,2014-01-01,2015-01-10,1000138,1
HKY006,ERID-000HKY006,4,2009-12-01,2010-10-31,1000103,0
HKY006,ERID-000HKY006,4,2010-11-01,2011-12-31,1000106,0
HKY006,ERID-000HKY006,4,2012-01-01,2013-01-10,1000113,0
HKY006,ERID-000HKY006,4,2012-09-01,2014-01-10,1000124,0
HKY006,ERID-000HKY006,4,2014-01-01,2015-01-10,1000138,1
HKY007,ERID-000HKY007,4,2009-12-01,2010-10-31,1000103,0
HKY007,ERID-000HKY007,4,2010-11-01,2011-12-31,1000106,0
HKY007,ERID-000HKY007,4,2012-01-01,2013-01-10,1000113,0
HKY007,ERID-000HKY007,4,2012-09-01,2014-01-10,1000124,0
HKY007,ERID-000HKY007,4,2014-01-01,2015-01-10,1000138,1
HKY008,ERID-000HKY008,4,2009-12-01,2010-10-31,1000103,0
HKY008,ERID-000HKY008,4,2010-11-01,2011-12-31,1000106,0
HKY008,ERID-000HKY008,4,2012-01-01,2013-01-10,1000113,0
HKY008,ERID-000HKY008,4,2012-09-01,2014-01-10,1000124,0
HKY008,ERID-000HKY008,4,2014-01-01,2015-01-10,1000138,1
HKY009,ERID-000HKY009,4,2009-12-01,2010-10-31,1000103,0
HKY009,ERID-000HKY009,4,2010-11-01,2011-12-31,1000106,0
HKY009,ERID-000HKY009,4,2012-01-01,2013-01-10,1000113,0
HKY009,ERID-000HKY009,4,2012-09-01,2014-01-10,1000124,0
HKY009,ERID-000HKY009,4,2014-01-01,2015-01-10,1000138,1
HKY010,ERID-000HKY010,4,2009-12-01,2010-10-31,1000103,0
HKY010,ERID-000HKY010,4,2010-11-01,2011-12-31,1000106,0
HKY010,ERID-000HKY010,4,2012-01-01,2013-01-10,1000113,0
HKY010,ERID-000HKY010,4,2012-09-01,2014-01-10,1000124,0
HKY010,ERID-000HKY010,4,2014-01-01,2015-01-10,1000138,1
HKY011,ERID-000HKY011,4,2009-12-01,2010-10-31,1000103,0
HKY011,ERID-000HKY011,4,2010-11-01,2011-12-31,1000106,0
HKY011,ERID-000HKY011,4,2012-01-01,2013-01-10,1000113,0
HKY011,ERID-000HKY011,4,2012-09-01,2014-01-10,1000124,0
HKY011,ERID-000HKY011,4,2014-01-01,2015-01-10,1000138,1
HKY012,ERID-000HKY012,4,2009-12-01,2010-10-31,1000103,0
HKY012,ERID-000HKY012,4,2010-11-01,2011-12-31,1000106,0
HKY012,ERID-000HKY012,4,2012-01-01,2013-01-10,1000113,0
HKY012,ERID-000HKY012,4,2012-09-01,2014-01-10,1000124,0
HKY012,ERID-000HKY012,4,2014-01-01,2015-01-10,1000138,1
HKY013,ERID-000HKY013,4,2009-12-01,2010-10-31,1000103,0
HKY013,ERID-000HKY013,4,2010-11-01,2011-12-31,1000106,0
HKY013,ERID-000HKY013,4,2012-01-01,2013-01-10,1000113,0
HKY013,ERID-000HKY013,4,2012-09-01,2014-01-10,1000124,0
HKY013,ERID-000HKY013,4,2014-01-01,2015-01-10,1000138,1
HKY014,ERID-000HKY014,4,2009-12-01,2010-10-31,1000103,0
HKY014,ERID-000HKY014,4,2010-11-01,2011-12-31,1000106,0
HKY014,ERID-000HKY014,4,2012-01-01,2013-01-10,1000113,0
HKY014,ERID-000HKY014,4,2012-09-01,2014-01-10,1000124,0
HKY014,ERID-000HKY014,4,2014-01-01,2015-01-10,1000138,1
HKY015,ERID-000HKY015,4,2009-12-01,2010-10-31,1000103,0
HKY015,ERID-000HKY015,4,2010-11-01,2011-12-31,1000106,0
HKY015,ERID-000HKY015,4,2012-01-01,2013-01-10,1000113,0
HKY015,ERID-000HKY015,4,2012-09-01,2014-01-10,1000124,0
HKY015,ERID-000HKY015,4,2014-01-01,2015-01-10,1000138,1
HKY016,ERID-000HKY016,4,2009-12-01,2010-10-31,1000103,0
HKY016,ERID-000HKY016,4,2010-11-01,2011-12-31,1000106,0
HKY016,ERID-000HKY016,4,2012-01-01,2013-01-10,1000113,0
HKY016,ERID-000HKY016,4,2012-09-01,2014-01-10,1000124,0
HKY016,ERID-000HKY016,4,2014-01-01,2015-01-10,1000138,1
HKY017,ERID-000HKY017,4,2009-12-01,2010-10-31,1000103,0
HKY017,ERID-000HKY017,4,2010-11-01,2011-12-31,1000106,0
HKY017,ERID-000HKY017,4,2012-01-01,2013-01-10,1000113,0
HKY017,ERID-000HKY017,4,2012-09-01,2014-01-10,1000124,0
HKY017,ERID-000HKY017,4,2014-01-01,2015-01-10,1000138,1
HKY018,ERID-000HKY018,4,2009-12-01,2010-10-31,1000103,0
HKY018,ERID-000HKY018,4,2010-11-01,2011-12-31,1000106,0
HKY018,ERID-000HKY018,4,2012-01-01,2013-01-10,1000113,0
HKY018,ERID-000HKY018,4,2012-09-01,2014-01-10,1000124,0
HKY018,ERID-000HKY018,4,2014-01-01,2015-01-10,1000138,1
HKY019,ERID-000HKY019,4,2009-12-01,2010-10-31,1000103,0
HKY019,ERID-000HKY019,4,2010-11-01,2011-12-31,1000106,0
HKY019,ERID-000HKY019,4,2012-01-01,2013-01-10,1000113,0
HKY019,ERID-000HKY019,4,2012-09-01,2014-01-10,1000124,0
HKY019,ERID-000HKY019,4,2014-01-01,2015-01-10,1000138,1
HKY020,ERID-000HKY020,4,2009-12-01,2010-10-31,1000103,0
HKY020,ERID-000HKY020,4,2010-11-01,2011-12-31,1000106,0
HKY020,ERID-000HKY020,4,2012-01-01,2013-01-10,1000113,0
HKY020,ERID-000HKY020,4,2012-09-01,2014-01-10,1000124,0
HKY020,ERID-000HKY020,4,2014-01-01,2015-01-10,1000138,1
HKY021,ERID-000HKY021,4,2009-12-01,2010-10-31,1000103,0
HKY021,ERID-000HKY021,4,2010-11-01,2011-12-31,1000106,0
HKY021,ERID-000HKY021,4,2012-01-01,2013-01-10,1000113,0
HKY021,ERID-000HKY021,4,2012-09-01,2014-01-10,1000124,0
HKY021,ERID-000HKY021,4,2014-01-01,2015-01-10,1000138,1
HKY022,ERID-000HKY022,4,2009-12-01,2010-10-31,1000103,0
HKY022,ERID-000HKY022,4,2010-11-01,2011-12-31,1000106,0
HKY022,ERID-000HKY022,4,2012-01-01,2013-01-10,1000113,0
HKY022,ERID-000HKY022,4,2012-09-01,2014-01-10,1000124,0
HKY022,ERID-000HKY022,4,2014-01-01,2015-01-10,1000138,1
HKY023,ERID-000HKY023,4,2009-12-01,2010-10-31,1000103,0
HKY023,ERID-000HKY023,4,2010-11-01,2011-12-31,1000106,0
HKY023,ERID-000HKY023,4,2012-01-01,2013-01-10,1000113,0
HKY023,ERID-000HKY023,4,2012-09-01,2014-01-10,1000124,0
HKY023,ERID-000HKY023,4,2014-01-01,2015-01-10,1000138,1
HKY024,ERID-000HKY024,4,2009-12-01,2010-10-31,1000103,0
HKY024,ERID-000HKY024,4,2010-11-01,2011-12-31,1000106,0
HKY024,ERID-000HKY024,4,2012-01-01,2013-01-10,1000113,0
HKY024,ERID-000HKY024,4,2012-09-01,2014-01-10,1000124,0
HKY024,ERID-000HKY024,4,2014-01-01,2015-01-10,1000138,1
HKY025,ERID-000HKY025,4,2009-12-01,2010-10-31,1000103,0
HKY025,ERID-000HKY025,4,2010-11-01,2011-12-31,1000106,0
HKY025,ERID-000HKY025,4,2012-01-01,2013-01-10,1000113,0
HKY025,ERID-000HKY025,4,2012-09-01,2014-01-10,1000124,0
HKY025,ERID-000HKY025,4,2014-01-01,2015-01-10,1000138,1
HKY026,ERID-000HKY026,4,2009-12-01,2010-10-31,1000103,0
HKY026,ERID-000HKY026,4,2010-11-01,2011-12-31,1000106,0
HKY026,ERID-000HKY026,4,2012-01-01,2013-01-10,1000113,0
HKY026,ERID-000HKY026,4,2012-09-01,2014-01-10,1000124,0
HKY026,ERID-000HKY026,4,2014-01-01,2015-01-10,1000138,1
HKY027,ERID-000HKY027,4,2009-12-01,2010-10-31,1000103,0
HKY027,ERID-000HKY027,4,2010-11-01,2011-12-31,1000106,0
HKY027,ERID-000HKY027,4,2012-01-01,2013-01-10,1000113,0
HKY027,ERID-000HKY027,4,2012-09-01,2014-01-10,1000124,0
HKY027,ERID-000HKY027,4,2014-01-01,2015-01-10,1000138,1
LUK001,ERID-000LUK001,4,2009-12-01,2010-10-31,1000097,0
LUK001,ERID-000LUK001,4,2010-11-01,2011-12-31,1000104,0
LUK001,ERID-000LUK001,4,2012-01-01,2013-01-10,1000111,0
LUK001,ERID-000LUK001,4,2012-09-01,2014-01-10,1000122,0
LUK001,ERID-000LUK001,4,2014-01-01,2015-01-10,1000136,1
LUK002,ERID-000LUK002,4,2009-12-01,2010-10-31,1000097,0
LUK002,ERID-000LUK002,4,2010-11-01,2011-12-31,1000104,0
LUK002,ERID-000LUK002,4,2012-01-01,2013-01-10,1000111,0
LUK002,ERID-000LUK002,4,2012-09-01,2014-01-10,1000122,0
LUK002,ERID-000LUK002,4,2014-01-01,2015-01-10,1000136,1
LUK003,ERID-000LUK003,4,2009-12-01,2010-10-31,1000097,0
LUK003,ERID-000LUK003,4,2010-11-01,2011-12-31,1000104,0
LUK003,ERID-000LUK003,4,2012-01-01,2013-01-10,1000111,0
LUK003,ERID-000LUK003,4,2012-09-01,2014-01-10,1000122,0
LUK003,ERID-000LUK003,4,2014-01-01,2015-01-10,1000136,1
LUK004,ERID-000LUK004,4,2009-12-01,2010-10-31,1000097,0
LUK004,ERID-000LUK004,4,2010-11-01,2011-12-31,1000104,0
LUK004,ERID-000LUK004,4,2012-01-01,2013-01-10,1000111,0
LUK004,ERID-000LUK004,4,2012-09-01,2014-01-10,1000122,0
LUK004,ERID-000LUK004,4,2014-01-01,2015-01-10,1000136,1
LUK005,ERID-000LUK005,4,2009-12-01,2010-10-31,1000097,0
LUK005,ERID-000LUK005,4,2010-11-01,2011-12-31,1000104,0
LUK005,ERID-000LUK005,4,2012-01-01,2013-01-10,1000111,0
LUK005,ERID-000LUK005,4,2012-09-01,2014-01-10,1000122,0
LUK005,ERID-000LUK005,4,2014-01-01,2015-01-10,1000136,1
LUK006,ERID-000LUK006,4,2009-12-01,2010-10-31,1000097,0
LUK006,ERID-000LUK006,4,2010-11-01,2011-12-31,1000104,0
LUK006,ERID-000LUK006,4,2012-01-01,2013-01-10,1000111,0
LUK006,ERID-000LUK006,4,2012-09-01,2014-01-10,1000122,0
LUK006,ERID-000LUK006,4,2014-01-01,2015-01-10,1000136,1
LUK007,ERID-000LUK007,4,2009-12-01,2010-10-31,1000097,0
LUK007,ERID-000LUK007,4,2010-11-01,2011-12-31,1000104,0
LUK007,ERID-000LUK007,4,2012-01-01,2013-01-10,1000111,0
LUK007,ERID-000LUK007,4,2012-09-01,2014-01-10,1000122,0
LUK007,ERID-000LUK007,4,2014-01-01,2015-01-10,1000136,1
LUK008,ERID-000LUK008,4,2009-12-01,2010-10-31,1000097,0
LUK008,ERID-000LUK008,4,2010-11-01,2011-12-31,1000104,0
LUK008,ERID-000LUK008,4,2012-01-01,2013-01-10,1000111,0
LUK008,ERID-000LUK008,4,2012-09-01,2014-01-10,1000122,0
LUK008,ERID-000LUK008,4,2014-01-01,2015-01-10,1000136,1
LUK009,ERID-000LUK009,4,2009-12-01,2010-10-31,1000097,0
LUK009,ERID-000LUK009,4,2010-11-01,2011-12-31,1000104,0
LUK009,ERID-000LUK009,4,2012-01-01,2013-01-10,1000111,0
LUK009,ERID-000LUK009,4,2012-09-01,2014-01-10,1000122,0
LUK009,ERID-000LUK009,4,2014-01-01,2015-01-10,1000136,1
LUK010,ERID-000LUK010,4,2009-12-01,2010-10-31,1000097,0
LUK010,ERID-000LUK010,4,2010-11-01,2011-12-31,1000104,0
LUK010,ERID-000LUK010,4,2012-01-01,2013-01-10,1000111,0
LUK010,ERID-000LUK010,4,2012-09-01,2014-01-10,1000122,0
LUK010,ERID-000LUK010,4,2014-01-01,2015-01-10,1000136,1
LUK011,ERID-000LUK011,4,2009-12-01,2010-10-31,1000097,0
LUK011,ERID-000LUK011,4,2010-11-01,2011-12-31,1000104,0
LUK011,ERID-000LUK011,4,2012-01-01,2013-01-10,1000111,0
LUK011,ERID-000LUK011,4,2012-09-01,2014-01-10,1000122,0
LUK011,ERID-000LUK011,4,2014-01-01,2015-01-10,1000136,1
LUK012,ERID-000LUK012,4,2009-12-01,2010-10-31,1000097,0
LUK012,ERID-000LUK012,4,2010-11-01,2011-12-31,1000104,0
LUK012,ERID-000LUK012,4,2012-01-01,2013-01-10,1000111,0
LUK012,ERID-000LUK012,4,2012-09-01,2014-01-10,1000122,0
LUK012,ERID-000LUK012,4,2014-01-01,2015-01-10,1000136,1
LUK013,ERID-000LUK013,4,2009-12-01,2010-10-31,1000097,0
LUK013,ERID-000LUK013,4,2010-11-01,2011-12-31,1000104,0
LUK013,ERID-000LUK013,4,2012-01-01,2013-01-10,1000111,0
LUK013,ERID-000LUK013,4,2012-09-01,2014-01-10,1000122,0
LUK013,ERID-000LUK013,4,2014-01-01,2015-01-10,1000136,1
LUK014,ERID-000LUK014,4,2009-12-01,2010-10-31,1000097,0
LUK014,ERID-000LUK014,4,2010-11-01,2011-12-31,1000104,0
LUK014,ERID-000LUK014,4,2012-01-01,2013-01-10,1000111,0
LUK014,ERID-000LUK014,4,2012-09-01,2014-01-10,1000122,0
LUK014,ERID-000LUK014,4,2014-01-01,2015-01-10,1000136,1
LUK015,ERID-000LUK015,4,2009-12-01,2010-10-31,1000097,0
LUK015,ERID-000LUK015,4,2010-11-01,2011-12-31,1000104,0
LUK015,ERID-000LUK015,4,2012-01-01,2013-01-10,1000111,0
LUK015,ERID-000LUK015,4,2012-09-01,2014-01-10,1000122,0
LUK015,ERID-000LUK015,4,2014-01-01,2015-01-10,1000136,1
LUK016,ERID-000LUK016,4,2009-12-01,2010-10-31,1000097,0
LUK016,ERID-000LUK016,4,2010-11-01,2011-12-31,1000104,0
LUK016,ERID-000LUK016,4,2012-01-01,2013-01-10,1000111,0
LUK016,ERID-000LUK016,4,2012-09-01,2014-01-10,1000122,0
LUK016,ERID-000LUK016,4,2014-01-01,2015-01-10,1000136,1
LUK017,ERID-000LUK017,4,2009-12-01,2010-10-31,1000097,0
LUK017,ERID-000LUK017,4,2010-11-01,2011-12-31,1000104,0
LUK017,ERID-000LUK017,4,2012-01-01,2013-01-10,1000111,0
LUK017,ERID-000LUK017,4,2012-09-01,2014-01-10,1000122,0
LUK017,ERID-000LUK017,4,2014-01-01,2015-01-10,1000136,1
LUK018,ERID-000LUK018,4,2009-12-01,2010-10-31,1000097,0
LUK018,ERID-000LUK018,4,2010-11-01,2011-12-31,1000104,0
LUK018,ERID-000LUK018,4,2012-01-01,2013-01-10,1000111,0
LUK018,ERID-000LUK018,4,2012-09-01,2014-01-10,1000122,0
LUK018,ERID-000LUK018,4,2014-01-01,2015-01-10,1000136,1
LUK019,ERID-000LUK019,4,2009-12-01,2010-10-31,1000097,0
LUK019,ERID-000LUK019,4,2010-11-01,2011-12-31,1000104,0
LUK019,ERID-000LUK019,4,2012-01-01,2013-01-10,1000111,0
LUK019,ERID-000LUK019,4,2012-09-01,2014-01-10,1000122,0
LUK019,ERID-000LUK019,4,2014-01-01,2015-01-10,1000136,1
LUK020,ERID-000LUK020,4,2009-12-01,2010-10-31,1000097,0
LUK020,ERID-000LUK020,4,2010-11-01,2011-12-31,1000104,0
LUK020,ERID-000LUK020,4,2012-01-01,2013-01-10,1000111,0
LUK020,ERID-000LUK020,4,2012-09-01,2014-01-10,1000122,0
LUK020,ERID-000LUK020,4,2014-01-01,2015-01-10,1000136,1
LUK021,ERID-000LUK021,4,2009-12-01,2010-10-31,1000097,0
LUK021,ERID-000LUK021,4,2010-11-01,2011-12-31,1000104,0
LUK021,ERID-000LUK021,4,2012-01-01,2013-01-10,1000111,0
LUK021,ERID-000LUK021,4,2012-09-01,2014-01-10,1000122,0
LUK021,ERID-000LUK021,4,2014-01-01,2015-01-10,1000136,1
LUK022,ERID-000LUK022,4,2009-12-01,2010-10-31,1000097,0
LUK022,ERID-000LUK022,4,2010-11-01,2011-12-31,1000104,0
LUK022,ERID-000LUK022,4,2012-01-01,2013-01-10,1000111,0
LUK022,ERID-000LUK022,4,2012-09-01,2014-01-10,1000122,0
LUK022,ERID-000LUK022,4,2014-01-01,2015-01-10,1000136,1
LUK023,ERID-000LUK023,4,2009-12-01,2010-10-31,1000097,0
LUK023,ERID-000LUK023,4,2010-11-01,2011-12-31,1000104,0
LUK023,ERID-000LUK023,4,2012-01-01,2013-01-10,1000111,0
LUK023,ERID-000LUK023,4,2012-09-01,2014-01-10,1000122,0
LUK023,ERID-000LUK023,4,2014-01-01,2015-01-10,1000136,1
LUK024,ERID-000LUK024,4,2009-12-01,2010-10-31,1000097,0
LUK024,ERID-000LUK024,4,2010-11-01,2011-12-31,1000104,0
LUK024,ERID-000LUK024,4,2012-01-01,2013-01-10,1000111,0
LUK024,ERID-000LUK024,4,2012-09-01,2014-01-10,1000122,0
LUK024,ERID-000LUK024,4,2014-01-01,2015-01-10,1000136,1
LUK025,ERID-000LUK025,4,2009-12-01,2010-10-31,1000097,0
LUK025,ERID-000LUK025,4,2010-11-01,2011-12-31,1000104,0
LUK025,ERID-000LUK025,4,2012-01-01,2013-01-10,1000111,0
LUK025,ERID-000LUK025,4,2012-09-01,2014-01-10,1000122,0
LUK025,ERID-000LUK025,4,2014-01-01,2015-01-10,1000136,1
LUK026,ERID-000LUK026,4,2009-12-01,2010-10-31,1000097,0
LUK026,ERID-000LUK026,4,2010-11-01,2011-12-31,1000104,0
LUK026,ERID-000LUK026,4,2012-01-01,2013-01-10,1000111,0
LUK026,ERID-000LUK026,4,2012-09-01,2014-01-10,1000122,0
LUK026,ERID-000LUK026,4,2014-01-01,2015-01-10,1000136,1
LUK027,ERID-000LUK027,4,2009-12-01,2010-10-31,1000097,0
LUK027,ERID-000LUK027,4,2010-11-01,2011-12-31,1000104,0
LUK027,ERID-000LUK027,4,2012-01-01,2013-01-10,1000111,0
LUK027,ERID-000LUK027,4,2012-09-01,2014-01-10,1000122,0
LUK027,ERID-000LUK027,4,2014-01-01,2015-01-10,1000136,1
LUK028,ERID-000LUK028,4,2009-12-01,2010-10-31,1000097,0
LUK028,ERID-000LUK028,4,2010-11-01,2011-12-31,1000104,0
LUK028,ERID-000LUK028,4,2012-01-01,2013-01-10,1000111,0
LUK028,ERID-000LUK028,4,2012-09-01,2014-01-10,1000122,0
LUK028,ERID-000LUK028,4,2014-01-01,2015-01-10,1000136,1
LUK029,ERID-000LUK029,4,2009-12-01,2010-10-31,1000097,0
LUK029,ERID-000LUK029,4,2010-11-01,2011-12-31,1000104,0
LUK029,ERID-000LUK029,4,2012-01-01,2013-01-10,1000111,0
LUK029,ERID-000LUK029,4,2012-09-01,2014-01-10,1000122,0
LUK029,ERID-000LUK029,4,2014-01-01,2015-01-10,1000136,1
LUK030,ERID-000LUK030,4,2009-12-01,2010-10-31,1000097,0
LUK030,ERID-000LUK030,4,2010-11-01,2011-12-31,1000104,0
LUK030,ERID-000LUK030,4,2012-01-01,2013-01-10,1000111,0
LUK030,ERID-000LUK030,4,2012-09-01,2014-01-10,1000122,0
LUK030,ERID-000LUK030,4,2014-01-01,2015-01-10,1000136,1
MSU001,ERID-000MSU001,4,2012-01-01,2013-01-10,1000117,0
MSU001,ERID-000MSU001,4,2012-09-01,2014-01-10,1000128,0
MSU001,ERID-000MSU001,4,2014-01-01,2015-01-10,1000142,1
MSU002,ERID-000MSU002,4,2012-01-01,2013-01-10,1000117,0
MSU002,ERID-000MSU002,4,2012-09-01,2014-01-10,1000128,0
MSU002,ERID-000MSU002,4,2014-01-01,2015-01-10,1000142,1
MSU003,ERID-000MSU003,4,2012-01-01,2013-01-10,1000117,0
MSU003,ERID-000MSU003,4,2012-09-01,2014-01-10,1000128,0
MSU003,ERID-000MSU003,4,2014-01-01,2015-01-10,1000142,1
MSU004,ERID-000MSU004,4,2012-01-01,2013-01-10,1000117,0
MSU004,ERID-000MSU004,4,2012-09-01,2014-01-10,1000128,0
MSU004,ERID-000MSU004,4,2014-01-01,2015-01-10,1000142,1
MSU005,ERID-000MSU005,4,2012-01-01,2013-01-10,1000117,0
MSU005,ERID-000MSU005,4,2012-09-01,2014-01-10,1000128,0
MSU005,ERID-000MSU005,4,2014-01-01,2015-01-10,1000142,1
MSU006,ERID-000MSU006,4,2012-01-01,2013-01-10,1000117,0
MSU006,ERID-000MSU006,4,2012-09-01,2014-01-10,1000128,0
MSU006,ERID-000MSU006,4,2014-01-01,2015-01-10,1000142,1
MSU007,ERID-000MSU007,4,2012-01-01,2013-01-10,1000117,0
MSU007,ERID-000MSU007,4,2012-09-01,2014-01-10,1000128,0
MSU007,ERID-000MSU007,4,2014-01-01,2015-01-10,1000142,1
MSU008,ERID-000MSU008,4,2012-01-01,2013-01-10,1000117,0
MSU008,ERID-000MSU008,4,2012-09-01,2014-01-10,1000128,0
MSU008,ERID-000MSU008,4,2014-01-01,2015-01-10,1000142,1
MSU009,ERID-000MSU009,4,2012-01-01,2013-01-10,1000117,0
MSU009,ERID-000MSU009,4,2012-09-01,2014-01-10,1000128,0
MSU009,ERID-000MSU009,4,2014-01-01,2015-01-10,1000142,1
MSU010,ERID-000MSU010,4,2012-01-01,2013-01-10,1000117,0
MSU010,ERID-000MSU010,4,2012-09-01,2014-01-10,1000128,0
MSU010,ERID-000MSU010,4,2014-01-01,2015-01-10,1000142,1
MSU011,ERID-000MSU011,4,2012-01-01,2013-01-10,1000117,0
MSU011,ERID-000MSU011,4,2012-09-01,2014-01-10,1000128,0
MSU011,ERID-000MSU011,4,2014-01-01,2015-01-10,1000142,1
MSU012,ERID-000MSU012,4,2012-01-01,2013-01-10,1000117,0
MSU012,ERID-000MSU012,4,2012-09-01,2014-01-10,1000128,0
MSU012,ERID-000MSU012,4,2014-01-01,2015-01-10,1000142,1
MSU013,ERID-000MSU013,4,2012-01-01,2013-01-10,1000117,0
MSU013,ERID-000MSU013,4,2012-09-01,2014-01-10,1000128,0
MSU013,ERID-000MSU013,4,2014-01-01,2015-01-10,1000142,1
MSU014,ERID-000MSU014,4,2012-01-01,2013-01-10,1000117,0
MSU014,ERID-000MSU014,4,2012-09-01,2014-01-10,1000128,0
MSU014,ERID-000MSU014,4,2014-01-01,2015-01-10,1000142,1
MSU015,ERID-000MSU015,4,2012-01-01,2013-01-10,1000117,0
MSU015,ERID-000MSU015,4,2012-09-01,2014-01-10,1000128,0
MSU015,ERID-000MSU015,4,2014-01-01,2015-01-10,1000142,1
MSU016,ERID-000MSU016,4,2012-01-01,2013-01-10,1000117,0
MSU016,ERID-000MSU016,4,2012-09-01,2014-01-10,1000128,0
MSU016,ERID-000MSU016,4,2014-01-01,2015-01-10,1000142,1
MSU017,ERID-000MSU017,4,2012-01-01,2013-01-10,1000117,0
MSU017,ERID-000MSU017,4,2012-09-01,2014-01-10,1000128,0
MSU017,ERID-000MSU017,4,2014-01-01,2015-01-10,1000142,1
MSU018,ERID-000MSU018,4,2012-01-01,2013-01-10,1000117,0
MSU018,ERID-000MSU018,4,2012-09-01,2014-01-10,1000128,0
MSU018,ERID-000MSU018,4,2014-01-01,2015-01-10,1000142,1
MSU019,ERID-000MSU019,4,2012-01-01,2013-01-10,1000117,0
MSU019,ERID-000MSU019,4,2012-09-01,2014-01-10,1000128,0
MSU019,ERID-000MSU019,4,2014-01-01,2015-01-10,1000142,1
MSU020,ERID-000MSU020,4,2012-01-01,2013-01-10,1000117,0
MSU020,ERID-000MSU020,4,2012-09-01,2014-01-10,1000128,0
MSU020,ERID-000MSU020,4,2014-01-01,2015-01-10,1000142,1
MSU021,ERID-000MSU021,4,2012-01-01,2013-01-10,1000117,0
MSU021,ERID-000MSU021,4,2012-09-01,2014-01-10,1000128,0
MSU021,ERID-000MSU021,4,2014-01-01,2015-01-10,1000142,1
MSU022,ERID-000MSU022,4,2012-01-01,2013-01-10,1000117,0
MSU022,ERID-000MSU022,4,2012-09-01,2014-01-10,1000128,0
MSU022,ERID-000MSU022,4,2014-01-01,2015-01-10,1000142,1
MSU023,ERID-000MSU023,4,2012-01-01,2013-01-10,1000117,0
MSU023,ERID-000MSU023,4,2012-09-01,2014-01-10,1000128,0
MSU023,ERID-000MSU023,4,2014-01-01,2015-01-10,1000142,1
MSU024,ERID-000MSU024,4,2012-01-01,2013-01-10,1000117,0
MSU024,ERID-000MSU024,4,2012-09-01,2014-01-10,1000128,0
MSU024,ERID-000MSU024,4,2014-01-01,2015-01-10,1000142,1
MSU025,ERID-000MSU025,4,2012-01-01,2013-01-10,1000117,0
MSU025,ERID-000MSU025,4,2012-09-01,2014-01-10,1000128,0
MSU025,ERID-000MSU025,4,2014-01-01,2015-01-10,1000142,1
MSU026,ERID-000MSU026,4,2012-01-01,2013-01-10,1000117,0
MSU026,ERID-000MSU026,4,2012-09-01,2014-01-10,1000128,0
MSU026,ERID-000MSU026,4,2014-01-01,2015-01-10,1000142,1
MSU027,ERID-000MSU027,4,2012-01-01,2013-01-10,1000117,0
MSU027,ERID-000MSU027,4,2012-09-01,2014-01-10,1000128,0
MSU027,ERID-000MSU027,4,2014-01-01,2015-01-10,1000142,1
MSU028,ERID-000MSU028,4,2012-01-01,2013-01-10,1000117,0
MSU028,ERID-000MSU028,4,2012-09-01,2014-01-10,1000128,0
MSU028,ERID-000MSU028,4,2014-01-01,2015-01-10,1000142,1
MSU029,ERID-000MSU029,4,2012-01-01,2013-01-10,1000117,0
MSU029,ERID-000MSU029,4,2012-09-01,2014-01-10,1000128,0
MSU029,ERID-000MSU029,4,2014-01-01,2015-01-10,1000142,1
MSU030,ERID-000MSU030,4,2012-01-01,2013-01-10,1000117,0
MSU030,ERID-000MSU030,4,2012-09-01,2014-01-10,1000128,0
MSU030,ERID-000MSU030,4,2014-01-01,2015-01-10,1000142,1
MTS001,95935552,1,2008-02-08,2009-11-30,1000092,0
MTS001,95935552,1,2009-12-02,2009-12-30,1000092,0
MTS001,ERID-000MTS001,4,2009-12-01,2010-10-31,1000095,0
