RECORDER_ID,SERIAL_NO,CONFIG_TYPEID,START_TIME,END_TIME,GROUP_ID,active
MTS001,ERID-000MTS001,4,2010-11-01,2011-12-31,1000107,0
MTS001,ERID-000MTS001,4,2012-01-01,2013-01-10,1000114,0
MTS001,ERID-000MTS001,4,2012-09-01,2014-01-10,1000125,0
MTS001,ERID-000MTS001,4,2014-01-01,2015-01-10,1000139,1
MTS002,95935544,1,2009-12-03,2009-12-30,1000092,0
MTS002,ERID-000MTS002,4,2009-12-01,2010-10-31,1000095,0
MTS002,ERID-000MTS002,4,2010-11-01,2011-12-31,1000107,0
MTS002,ERID-000MTS002,4,2012-01-01,2013-01-10,1000114,0
MTS002,ERID-000MTS002,4,2012-09-01,2014-01-10,1000125,0
MTS002,ERID-000MTS002,4,2014-01-01,2015-01-10,1000139,1
MTS003,95935561,1,2009-12-01,2009-12-30,1000092,0
MTS003,ERID-000MTS003,4,2009-12-01,2010-10-31,1000095,0
MTS003,ERID-000MTS003,4,2010-11-01,2011-12-31,1000107,0
MTS003,ERID-000MTS003,4,2012-01-01,2013-01-10,1000114,0
MTS003,ERID-000MTS003,4,2012-09-01,2014-01-10,1000125,0
MTS003,ERID-000MTS003,4,2014-01-01,2015-01-10,1000139,1
MTS004,ERID-000MTS004,4,2010-01-09,2010-10-31,1000095,0
MTS004,ERID-000MTS004,4,2010-11-01,2011-12-31,1000107,0
MTS004,ERID-000MTS004,4,2012-01-01,2013-01-10,1000114,0
MTS004,ERID-000MTS004,4,2012-09-01,2014-01-10,1000125,0
MTS004,ERID-000MTS004,4,2014-01-01,2015-01-10,1000139,1
MTS005,95935555,1,2009-12-04,2009-12-30,1000092,0
MTS005,ERID-000MTS005,4,2009-12-01,2010-10-31,1000095,0
MTS005,ERID-000MTS005,4,2010-11-01,2011-12-31,1000107,0
MTS005,ERID-000MTS005,4,2012-01-01,2013-01-10,1000114,0
MTS005,ERID-000MTS005,4,2012-09-01,2014-01-10,1000125,0
MTS005,ERID-000MTS005,4,2014-01-01,2015-01-10,1000139,1
MTS006,95679365,1,2009-12-01,2009-12-30,1000092,0
MTS006,ERID-000MTS006,4,2009-12-01,2010-10-31,1000095,0
MTS006,ERID-000MTS006,4,2010-11-01,2011-12-31,1000107,0
MTS006,ERID-000MTS006,4,2012-01-01,2013-01-10,1000114,0
MTS006,ERID-000MTS006,4,2012-09-01,2014-01-10,1000125,0
MTS006,ERID-000MTS006,4,2014-01-01,2015-01-10,1000139,1
MTS007,95935556,1,2009-12-01,2009-12-30,1000092,0
MTS007,ERID-000MTS007,4,2009-12-01,2010-10-31,1000095,0
MTS007,ERID-000MTS007,4,2010-11-01,2011-12-31,1000107,0
MTS007,ERID-000MTS007,4,2012-01-01,2013-01-10,1000114,0
MTS007,ERID-000MTS007,4,2012-09-01,2014-01-10,1000125,0
MTS007,ERID-000MTS007,4,2014-01-01,2015-01-10,1000139,1
MTS008,95935541,1,2009-12-03,2009-12-30,1000092,0
MTS008,ERID-000MTS008,4,2009-12-01,2010-10-31,1000095,0
MTS008,ERID-000MTS008,4,2010-11-01,2011-12-31,1000107,0
MTS008,ERID-000MTS008,4,2012-01-01,2013-01-10,1000114,0
MTS008,ERID-000MTS008,4,2012-09-01,2014-01-10,1000125,0
MTS008,ERID-000MTS008,4,2014-01-01,2015-01-10,1000139,1
MTS009,95935562,1,2009-12-04,2009-12-30,1000092,0
MTS009,ERID-000MTS009,4,2009-12-01,2010-10-31,1000095,0
MTS009,ERID-000MTS009,4,2010-11-01,2011-12-31,1000107,0
MTS009,ERID-000MTS009,4,2012-01-01,2013-01-10,1000114,0
MTS009,ERID-000MTS009,4,2012-09-01,2014-01-10,1000125,0
MTS009,ERID-000MTS009,4,2014-01-01,2015-01-10,1000139,1
MTS010,95679362,1,2009-12-02,2009-12-30,1000092,0
MTS010,ERID-000MTS010,4,2009-12-01,2010-10-31,1000095,0
MTS010,ERID-000MTS010,4,2010-11-01,2011-12-31,1000107,0
MTS010,ERID-000MTS010,4,2012-01-01,2013-01-10,1000114,0
MTS010,ERID-000MTS010,4,2012-09-01,2014-01-10,1000125,0
MTS010,ERID-000MTS010,4,2014-01-01,2015-01-10,1000139,1
MTS011,95935565,1,2009-12-02,2009-12-30,1000092,0
MTS011,ERID-000MTS011,4,2009-12-01,2010-10-31,1000095,0
MTS011,ERID-000MTS011,4,2010-11-01,2011-12-31,1000107,0
MTS011,ERID-000MTS011,4,2012-01-01,2013-01-10,1000114,0
MTS011,ERID-000MTS011,4,2012-09-01,2014-01-10,1000125,0
MTS011,ERID-000MTS011,4,2014-01-01,2015-01-10,1000139,1
MTS012,95935543,1,2009-12-02,2009-12-30,1000092,0
MTS012,ERID-000MTS012,4,2009-12-01,2010-10-31,1000095,0
MTS012,ERID-000MTS012,4,2010-11-01,2011-12-31,1000107,0
MTS012,ERID-000MTS012,4,2012-01-01,2013-01-10,1000114,0
MTS012,ERID-000MTS012,4,2012-09-01,2014-01-10,1000125,0
MTS012,ERID-000MTS012,4,2014-01-01,2015-01-10,1000139,1
MTS013,95935563,1,2009-12-03,2009-12-30,1000092,0
MTS013,ERID-000MTS013,4,2009-12-01,2010-10-31,1000095,0
MTS013,ERID-000MTS013,4,2010-11-01,2011-12-31,1000107,0
MTS013,ERID-000MTS013,4,2012-01-01,2013-01-10,1000114,0
MTS013,ERID-000MTS013,4,2012-09-01,2014-01-10,1000125,0
MTS013,ERID-000MTS013,4,2014-01-01,2015-01-10,1000139,1
MTS014,95679357,1,2009-12-02,2009-12-30,1000092,0
MTS014,ERID-000MTS014,4,2009-12-01,2010-10-31,1000095,0
MTS014,ERID-000MTS014,4,2010-11-01,2011-12-31,1000107,0
MTS014,ERID-000MTS014,4,2012-01-01,2013-01-10,1000114,0
MTS014,ERID-000MTS014,4,2012-09-01,2014-01-10,1000125,0
MTS014,ERID-000MTS014,4,2014-01-01,2015-01-10,1000139,1
MTS015,95679358,1,2009-12-02,2009-12-30,1000092,0
MTS015,ERID-000MTS015,4,2009-12-01,2010-10-31,1000095,0
MTS015,ERID-000MTS015,4,2010-11-01,2011-12-31,1000107,0
MTS015,ERID-000MTS015,4,2012-01-01,2013-01-10,1000114,0
MTS015,ERID-000MTS015,4,2012-09-01,2014-01-10,1000125,0
MTS015,ERID-000MTS015,4,2014-01-01,2015-01-10,1000139,1
MTS016,95935568,1,2009-12-02,2009-12-30,1000092,0
MTS016,ERID-000MTS016,4,2009-12-01,2010-10-31,1000095,0
MTS016,ERID-000MTS016,4,2010-11-01,2011-12-31,1000107,0
MTS016,ERID-000MTS016,4,2012-01-01,2013-01-10,1000114,0
MTS016,ERID-000MTS016,4,2012-09-01,2014-01-10,1000125,0
MTS016,ERID-000MTS016,4,2014-01-01,2015-01-10,1000139,1
MTS017,95935557,1,2009-12-02,2009-12-30,1000092,0
MTS017,ERID-000MTS017,4,2009-12-01,2010-10-31,1000095,0
MTS017,ERID-000MTS017,4,2010-11-01,2011-12-31,1000107,0
MTS017,ERID-000MTS017,4,2012-01-01,2013-01-10,1000114,0
MTS017,ERID-000MTS017,4,2012-09-01,2014-01-10,1000125,0
MTS017,ERID-000MTS017,4,2014-01-01,2015-01-10,1000139,1
MTS018,ERID-000MTS018,4,2010-01-11,2010-10-31,1000095,0
MTS018,ERID-000MTS018,4,2010-11-01,2011-12-31,1000107,0
MTS018,ERID-000MTS018,4,2012-01-01,2013-01-10,1000114,0
MTS018,ERID-000MTS018,4,2012-09-01,2014-01-10,1000125,0
MTS018,ERID-000MTS018,4,2014-01-01,2015-01-10,1000139,1
MTS019,95679361,1,2009-12-01,2009-12-30,1000092,0
MTS019,ERID-000MTS019,4,2009-12-01,2010-10-31,1000095,0
MTS019,ERID-000MTS019,4,2010-11-01,2011-12-31,1000107,0
MTS019,ERID-000MTS019,4,2012-01-01,2013-01-10,1000114,0
MTS019,ERID-000MTS019,4,2012-09-01,2014-01-10,1000125,0
MTS019,ERID-000MTS019,4,2014-01-01,2015-01-10,1000139,1
MTS020,95935560,1,2009-12-03,2009-12-30,1000092,0
MTS020,ERID-000MTS020,4,2009-12-01,2010-10-31,1000095,0
MTS020,ERID-000MTS020,4,2010-11-01,2011-12-31,1000107,0
MTS020,ERID-000MTS020,4,2012-01-01,2013-01-10,1000114,0
MTS020,ERID-000MTS020,4,2012-09-01,2014-01-10,1000125,0
MTS020,ERID-000MTS020,4,2014-01-01,2015-01-10,1000139,1
MTS021,95679356,1,2009-12-03,2009-12-30,1000092,0
MTS021,ERID-000MTS021,4,2009-12-01,2010-10-31,1000095,0
MTS021,ERID-000MTS021,4,2010-11-01,2011-12-31,1000107,0
MTS021,ERID-000MTS021,4,2012-01-01,2013-01-10,1000114,0
MTS021,ERID-000MTS021,4,2012-09-01,2014-01-10,1000125,0
MTS021,ERID-000MTS021,4,2014-01-01,2015-01-10,1000139,1
MTS022,95935564,1,2009-12-01,2009-12-30,1000092,0
MTS022,ERID-000MTS022,4,2009-12-01,2010-10-31,1000095,0
MTS022,ERID-000MTS022,4,2010-11-01,2011-12-31,1000107,0
MTS022,ERID-000MTS022,4,2012-01-01,2013-01-10,1000114,0
MTS022,ERID-000MTS022,4,2012-09-01,2014-01-10,1000125,0
MTS022,ERID-000MTS022,4,2014-01-01,2015-01-10,1000139,1
MTS023,95935542,1,2009-12-04,2009-12-30,1000092,0
MTS023,ERID-000MTS023,4,2009-12-01,2010-10-31,1000095,0
MTS023,ERID-000MTS023,4,2010-11-01,2011-12-31,1000107,0
MTS023,ERID-000MTS023,4,2012-01-01,2013-01-10,1000114,0
MTS023,ERID-000MTS023,4,2012-09-01,2014-01-10,1000125,0
MTS023,ERID-000MTS023,4,2014-01-01,2015-01-10,1000139,1
MTS024,95935572,1,2009-12-03,2009-12-30,1000092,0
MTS024,ERID-000MTS024,4,2009-12-01,2010-10-31,1000095,0
MTS024,ERID-000MTS024,4,2010-11-01,2011-12-31,1000107,0
MTS024,ERID-000MTS024,4,2012-01-01,2013-01-10,1000114,0
MTS024,ERID-000MTS024,4,2012-09-01,2014-01-10,1000125,0
MTS024,ERID-000MTS024,4,2014-01-01,2015-01-10,1000139,1
MTS025,95935569,1,2009-12-04,2009-12-30,1000092,0
MTS025,ERID-000MTS025,4,2009-12-01,2010-10-31,1000095,0
MTS025,ERID-000MTS025,4,2010-11-01,2011-12-31,1000107,0
MTS025,ERID-000MTS025,4,2012-01-01,2013-01-10,1000114,0
MTS025,ERID-000MTS025,4,2012-09-01,2014-01-10,1000125,0
MTS025,ERID-000MTS025,4,2014-01-01,2015-01-10,1000139,1
MTS026,95679363,1,2009-12-01,2009-12-30,1000092,0
MTS026,ERID-000MTS026,4,2009-12-01,2010-10-31,1000095,0
MTS026,ERID-000MTS026,4,2010-11-01,2011-12-31,1000107,0
MTS026,ERID-000MTS026,4,2012-01-01,2013-01-10,1000114,0
MTS026,ERID-000MTS026,4,2012-09-01,2014-01-10,1000125,0
MTS026,ERID-000MTS026,4,2014-01-01,2015-01-10,1000139,1
MTS027,95935574,1,2009-12-01,2009-12-30,1000092,0
MTS027,ERID-000MTS027,4,2009-12-01,2010-10-31,1000095,0
MTS027,ERID-000MTS027,4,2010-11-01,2011-12-31,1000107,0
MTS027,ERID-000MTS027,4,2012-01-01,2013-01-10,1000114,0
MTS027,ERID-000MTS027,4,2012-09-01,2014-01-10,1000125,0
MTS027,ERID-000MTS027,4,2014-01-01,2015-01-10,1000139,1
MTS028,95935540,1,2009-12-03,2009-12-30,1000092,0
MTS028,ERID-000MTS028,4,2009-12-01,2010-10-31,1000095,0
MTS028,ERID-000MTS028,4,2010-11-01,2011-12-31,1000107,0
MTS028,ERID-000MTS028,4,2012-01-01,2013-01-10,1000114,0
MTS028,ERID-000MTS028,4,2012-09-01,2014-01-10,1000125,0
MTS028,ERID-000MTS028,4,2014-01-01,2015-01-10,1000139,1
MTS029,95935571,1,2009-12-03,2009-12-30,1000092,0
MTS029,ERID-000MTS029,4,2009-12-01,2010-10-31,1000095,0
MTS029,ERID-000MTS029,4,2010-11-01,2011-12-31,1000107,0
MTS029,ERID-000MTS029,4,2012-01-01,2013-01-10,1000114,0
MTS029,ERID-000MTS029,4,2012-09-01,2014-01-10,1000125,0
MTS029,ERID-000MTS029,4,2014-01-01,2015-01-10,1000139,1
MTS030,95935551,1,2009-12-03,2009-12-30,1000092,0
MTS030,ERID-000MTS030,4,2009-12-01,2010-10-31,1000095,0
MTS030,ERID-000MTS030,4,2010-11-01,2011-12-31,1000107,0
MTS030,ERID-000MTS030,4,2012-01-01,2013-01-10,1000114,0
MTS030,ERID-000MTS030,4,2012-09-01,2014-01-10,1000125,0
MTS030,ERID-000MTS030,4,2014-01-01,2015-01-10,1000139,1
MTS031,ERID-000MTS031,4,2012-01-01,2013-01-10,1000114,0
MTS031,ERID-000MTS031,4,2012-09-01,2014-01-10,1000125,0
MTS031,ERID-000MTS031,4,2014-01-01,2015-01-10,1000139,1
MTS033,ERID-000MTS033,4,2012-01-01,2013-01-10,1000114,0
MTS033,ERID-000MTS033,4,2012-09-01,2014-01-10,1000125,0
MTS033,ERID-000MTS033,4,2014-01-01,2015-01-10,1000139,1
MTS034,ERID-000MTS034,4,2012-01-01,2013-01-10,1000114,0
MTS034,ERID-000MTS034,4,2012-09-01,2014-01-10,1000125,0
MTS034,ERID-000MTS034,4,2014-01-01,2015-01-10,1000139,1
PEL001,ERID-000PEL001,4,2013-02-01,2014-01-01,1000133,0
PEL001,ERID-000PEL001,4,2014-01-01,2015-01-10,1000147,1
PEL002,ERID-000PEL002,4,2013-02-01,2014-01-01,1000133,0
PEL002,ERID-000PEL002,4,2014-01-01,2015-01-10,1000147,1
PEL003,ERID-000PEL003,4,2013-02-01,2014-01-01,1000133,0
PEL003,ERID-000PEL003,4,2014-01-01,2015-01-10,1000147,1
PEL004,ERID-000PEL004,4,2013-02-01,2014-01-01,1000133,0
PEL004,ERID-000PEL004,4,2014-01-01,2015-01-10,1000147,1
PEL005,ERID-000PEL005,4,2013-02-01,2014-01-01,1000133,0
PEL005,ERID-000PEL005,4,2014-01-01,2015-01-10,1000147,1
PEL006,ERID-000PEL006,4,2013-02-01,2014-01-01,1000133,0
PEL006,ERID-000PEL006,4,2014-01-01,2015-01-10,1000147,1
PEL007,ERID-000PEL007,4,2013-02-01,2014-01-01,1000133,0
PEL007,ERID-000PEL007,4,2014-01-01,2015-01-10,1000147,1
PEL008,ERID-000PEL008,4,2013-02-01,2014-01-01,1000133,0
PEL008,ERID-000PEL008,4,2014-01-01,2015-01-10,1000147,1
PEL009,ERID-000PEL009,4,2013-02-01,2014-01-01,1000133,0
PEL009,ERID-000PEL009,4,2014-01-01,2015-01-10,1000147,1
PEL010,ERID-000PEL010,4,2013-02-01,2014-01-01,1000133,0
PEL010,ERID-000PEL010,4,2014-01-01,2015-01-10,1000147,1
PEL011,ERID-000PEL011,4,2013-02-01,2014-01-01,1000133,0
PEL011,ERID-000PEL011,4,2014-01-01,2015-01-10,1000147,1
PEL012,ERID-000PEL012,4,2013-02-01,2014-01-01,1000133,0
PEL012,ERID-000PEL012,4,2014-01-01,2015-01-10,1000147,1
PEL013,ERID-000PEL013,4,2013-02-01,2014-01-01,1000133,0
PEL013,ERID-000PEL013,4,2014-01-01,2015-01-10,1000147,1
PEL014,ERID-000PEL014,4,2013-02-01,2014-01-01,1000133,0
PEL014,ERID-000PEL014,4,2014-01-01,2015-01-10,1000147,1
PEL015,ERID-000PEL015,4,2013-02-01,2014-01-01,1000133,0
PEL015,ERID-000PEL015,4,2014-01-01,2015-01-10,1000147,1
PEL016,ERID-000PEL016,4,2013-02-01,2014-01-01,1000133,0
PEL016,ERID-000PEL016,4,2014-01-01,2015-01-10,1000147,1
PEL017,ERID-000PEL017,4,2013-02-01,2014-01-01,1000133,0
PEL017,ERID-000PEL017,4,2014-01-01,2015-01-10,1000147,1
PEL018,ERID-000PEL018,4,2013-02-01,2014-01-01,1000133,0
PEL018,ERID-000PEL018,4,2014-01-01,2015-01-10,1000147,1
PEL019,ERID-000PEL019,4,2013-02-01,2014-01-01,1000133,0
PEL019,ERID-000PEL019,4,2014-01-01,2015-01-10,1000147,1
PEL020,ERID-000PEL020,4,2013-02-01,2014-01-01,1000133,0
PEL020,ERID-000PEL020,4,2014-01-01,2015-01-10,1000147,1
PEL021,ERID-000PEL021,4,2013-02-01,2014-01-01,1000133,0
PEL021,ERID-000PEL021,4,2014-01-01,2015-01-10,1000147,1
PEL022,ERID-000PEL022,4,2013-02-01,2014-01-01,1000133,0
PEL022,ERID-000PEL022,4,2014-01-01,2015-01-10,1000147,1
PEL023,ERID-000PEL023,4,2013-02-01,2014-01-01,1000133,0
PEL023,ERID-000PEL023,4,2014-01-01,2015-01-10,1000147,1
PEL024,ERID-000PEL024,4,2013-02-01,2014-01-01,1000133,0
PEL024,ERID-000PEL024,4,2014-01-01,2015-01-10,1000147,1
PEL025,ERID-000PEL025,4,2013-02-01,2014-01-01,1000133,0
PEL025,ERID-000PEL025,4,2014-01-01,2015-01-10,1000147,1
PEL026,ERID-000PEL026,4,2013-02-01,2014-01-01,1000133,0
PEL026,ERID-000PEL026,4,2014-01-01,2015-01-10,1000147,1
PEL027,ERID-000PEL027,4,2013-02-01,2014-01-01,1000133,0
PEL027,ERID-000PEL027,4,2014-01-01,2015-01-10,1000147,1
PEL028,ERID-000PEL028,4,2013-02-01,2014-01-01,1000133,0
PEL028,ERID-000PEL028,4,2014-01-01,2015-01-10,1000147,1
PEL029,ERID-000PEL029,4,2013-02-01,2014-01-01,1000133,0
PEL029,ERID-000PEL029,4,2014-01-01,2015-01-10,1000147,1
PEL030,ERID-000PEL030,4,2013-02-01,2014-01-01,1000133,0
PEL030,ERID-000PEL030,4,2014-01-01,2015-01-10,1000147,1
PMG001,ERID-000PMG001,4,2013-02-01,2014-01-01,1000134,0
PMG001,ERID-000PMG001,4,2014-01-01,2015-01-10,1000148,1
PMG002,ERID-000PMG002,4,2013-02-01,2014-01-01,1000134,0
PMG002,ERID-000PMG002,4,2014-01-01,2015-01-10,1000148,1
PMG003,ERID-000PMG003,4,2013-02-01,2014-01-01,1000134,0
PMG003,ERID-000PMG003,4,2014-01-01,2015-01-10,1000148,1
PMG004,ERID-000PMG004,4,2013-02-01,2014-01-01,1000134,0
PMG004,ERID-000PMG004,4,2014-01-01,2015-01-10,1000148,1
PMG005,ERID-000PMG005,4,2013-02-01,2014-01-01,1000134,0
PMG005,ERID-000PMG005,4,2014-01-01,2015-01-10,1000148,1
PMG006,ERID-000PMG006,4,2013-02-01,2014-01-01,1000134,0
PMG006,ERID-000PMG006,4,2014-01-01,2015-01-10,1000148,1
PMG007,ERID-000PMG007,4,2013-02-01,2014-01-01,1000134,0
PMG007,ERID-000PMG007,4,2014-01-01,2015-01-10,1000148,1
PMG008,ERID-000PMG008,4,2013-02-01,2014-01-01,1000134,0
PMG008,ERID-000PMG008,4,2014-01-01,2015-01-10,1000148,1
PMG009,ERID-000PMG009,4,2013-02-01,2014-01-01,1000134,0
PMG009,ERID-000PMG009,4,2014-01-01,2015-01-10,1000148,1
PMG010,ERID-000PMG010,4,2013-02-01,2014-01-01,1000134,0
PMG010,ERID-000PMG010,4,2014-01-01,2015-01-10,1000148,1
PMG011,ERID-000PMG011,4,2013-02-01,2014-01-01,1000134,0
PMG011,ERID-000PMG011,4,2014-01-01,2015-01-10,1000148,1
PMG012,ERID-000PMG012,4,2013-02-01,2014-01-01,1000134,0
PMG012,ERID-000PMG012,4,2014-01-01,2015-01-10,1000148,1
PMG013,ERID-000PMG013,4,2013-02-01,2014-01-01,1000134,0
PMG013,ERID-000PMG013,4,2014-01-01,2015-01-10,1000148,1
PMG014,ERID-000PMG014,4,2013-02-01,2014-01-01,1000134,0
PMG014,ERID-000PMG014,4,2014-01-01,2015-01-10,1000148,1
PMG015,ERID-000PMG015,4,2013-02-01,2014-01-01,1000134,0
PMG015,ERID-000PMG015,4,2014-01-01,2015-01-10,1000148,1
PMG016,ERID-000PMG016,4,2013-02-01,2014-01-01,1000134,0
PMG016,ERID-000PMG016,4,2014-01-01,2015-01-10,1000148,1
PMG017,ERID-000PMG017,4,2013-02-01,2014-01-01,1000134,0
PMG017,ERID-000PMG017,4,2014-01-01,2015-01-10,1000148,1
PMG018,ERID-000PMG018,4,2013-02-01,2014-01-01,1000134,0
PMG018,ERID-000PMG018,4,2014-01-01,2015-01-10,1000148,1
PMG019,ERID-000PMG019,4,2013-02-01,2014-01-01,1000134,0
PMG019,ERID-000PMG019,4,2014-01-01,2015-01-10,1000148,1
PMG020,ERID-000PMG020,4,2013-02-01,2014-01-01,1000134,0
PMG020,ERID-000PMG020,4,2014-01-01,2015-01-10,1000148,1
PMG021,ERID-000PMG021,4,2013-02-01,2014-01-01,1000134,0
PMG021,ERID-000PMG021,4,2014-01-01,2015-01-10,1000148,1
PMG022,ERID-000PMG022,4,2013-02-01,2014-01-01,1000134,0
PMG022,ERID-000PMG022,4,2014-01-01,2015-01-10,1000148,1
PMG023,ERID-000PMG023,4,2013-02-01,2014-01-01,1000134,0
PMG023,ERID-000PMG023,4,2014-01-01,2015-01-10,1000148,1
PMG024,ERID-000PMG024,4,2013-02-01,2014-01-01,1000134,0
PMG024,ERID-000PMG024,4,2014-01-01,2015-01-10,1000148,1
PMG025,ERID-000PMG025,4,2013-02-01,2014-01-01,1000134,0
PMG025,ERID-000PMG025,4,2014-01-01,2015-01-10,1000148,1
PMG026,ERID-000PMG026,4,2013-02-01,2014-01-01,1000134,0
PMG026,ERID-000PMG026,4,2014-01-01,2015-01-10,1000148,1
PMG027,ERID-000PMG027,4,2013-02-01,2014-01-01,1000134,0
PMG027,ERID-000PMG027,4,2014-01-01,2015-01-10,1000148,1
PMG028,ERID-000PMG028,4,2013-02-01,2014-01-01,1000134,0
PMG028,ERID-000PMG028,4,2014-01-01,2015-01-10,1000148,1
PMG029,ERID-000PMG029,4,2013-02-01,2014-01-01,1000134,0
PMG029,ERID-000PMG029,4,2014-01-01,2015-01-10,1000148,1
PMG030,ERID-000PMG030,4,2013-02-01,2014-01-01,1000134,0
PMG030,ERID-000PMG030,4,2014-01-01,2015-01-10,1000148,1
SSA001,ERID-000SSA001,4,2012-01-01,2013-01-10,1000118,0
SSA001,ERID-000SSA001,4,2012-09-01,2014-01-10,1000129,0
SSA001,ERID-000SSA001,4,2014-01-01,2015-01-10,1000143,1
SSA002,ERID-000SSA002,4,2012-01-01,2013-01-10,1000118,0
SSA002,ERID-000SSA002,4,2012-09-01,2014-01-10,1000129,0
SSA002,ERID-000SSA002,4,2014-01-01,2015-01-10,1000143,1
SSA003,ERID-000SSA003,4,2012-01-01,2013-01-10,1000118,0
SSA003,ERID-000SSA003,4,2012-09-01,2014-01-10,1000129,0
SSA003,ERID-000SSA003,4,2014-01-01,2015-01-10,1000143,1
SSA004,ERID-000SSA004,4,2012-01-01,2013-01-10,1000118,0
SSA004,ERID-000SSA004,4,2012-09-01,2014-01-10,1000129,0
SSA004,ERID-000SSA004,4,2014-01-01,2015-01-10,1000143,1
SSA005,ERID-000SSA005,4,2012-01-01,2013-01-10,1000118,0
SSA005,ERID-000SSA005,4,2012-09-01,2014-01-10,1000129,0
SSA005,ERID-000SSA005,4,2014-01-01,2015-01-10,1000143,1
SSA006,ERID-000SSA006,4,2012-01-01,2013-01-10,1000118,0
SSA006,ERID-000SSA006,4,2012-09-01,2014-01-10,1000129,0
SSA006,ERID-000SSA006,4,2014-01-01,2015-01-10,1000143,1
SSA007,ERID-000SSA007,4,2012-01-01,2013-01-10,1000118,0
SSA007,ERID-000SSA007,4,2012-09-01,2014-01-10,1000129,0
SSA007,ERID-000SSA007,4,2014-01-01,2015-01-10,1000143,1
SSA008,ERID-000SSA008,4,2012-01-01,2013-01-10,1000118,0
SSA008,ERID-000SSA008,4,2012-09-01,2014-01-10,1000129,0
SSA008,ERID-000SSA008,4,2014-01-01,2015-01-10,1000143,1
SSA009,ERID-000SSA009,4,2012-01-01,2013-01-10,1000118,0
SSA009,ERID-000SSA009,4,2012-09-01,2014-01-10,1000129,0
SSA009,ERID-000SSA009,4,2014-01-01,2015-01-10,1000143,1
SSA010,ERID-000SSA010,4,2012-01-01,2013-01-10,1000118,0
SSA010,ERID-000SSA010,4,2012-09-01,2014-01-10,1000129,0
SSA010,ERID-000SSA010,4,2014-01-01,2015-01-10,1000143,1
SSA011,ERID-000SSA011,4,2012-01-01,2013-01-10,1000118,0
SSA011,ERID-000SSA011,4,2012-09-01,2014-01-10,1000129,0
SSA011,ERID-000SSA011,4,2014-01-01,2015-01-10,1000143,1
SSA012,ERID-000SSA012,4,2012-01-01,2013-01-10,1000118,0
SSA012,ERID-000SSA012,4,2012-09-01,2014-01-10,1000129,0
SSA012,ERID-000SSA012,4,2014-01-01,2015-01-10,1000143,1
SSA013,ERID-000SSA013,4,2012-01-01,2013-01-10,1000118,0
SSA013,ERID-000SSA013,4,2012-09-01,2014-01-10,1000129,0
SSA013,ERID-000SSA013,4,2014-01-01,2015-01-10,1000143,1
SSA014,ERID-000SSA014,4,2012-01-01,2013-01-10,1000118,0
SSA014,ERID-000SSA014,4,2012-09-01,2014-01-10,1000129,0
SSA014,ERID-000SSA014,4,2014-01-01,2015-01-10,1000143,1
SSA015,ERID-000SSA015,4,2012-01-01,2013-01-10,1000118,0
SSA015,ERID-000SSA015,4,2012-09-01,2014-01-10,1000129,0
SSA015,ERID-000SSA015,4,2014-01-01,2015-01-10,1000143,1
SSA016,ERID-000SSA016,4,2012-01-01,2013-01-10,1000118,0
SSA016,ERID-000SSA016,4,2012-09-01,2014-01-10,1000129,0
SSA016,ERID-000SSA016,4,2014-01-01,2015-01-10,1000143,1
SSA017,ERID-000SSA017,4,2012-01-01,2013-01-10,1000118,0
SSA017,ERID-000SSA017,4,2012-09-01,2014-01-10,1000129,0
SSA017,ERID-000SSA017,4,2014-01-01,2015-01-10,1000143,1
SSA018,ERID-000SSA018,4,2012-01-01,2013-01-10,1000118,0
SSA018,ERID-000SSA018,4,2012-09-01,2014-01-10,1000129,0
